BUYER_STATE,BUYER_COUNTY,YEAR/MONTH,MME
CA,KINGS,10,19590.910000000255
CA,KINGS,11,18453.250000000317
CA,KINGS,12,20170.14000000018
CA,LAKE,1,38401.92999999947
CA,LAKE,2,38203.84999999958
CA,LAKE,3,40292.02999999951
CA,LAKE,4,37393.42999999952
CA,LAKE,5,38737.51999999944
CA,LAKE,6,42477.35999999956
CA,LAKE,7,38425.05999999961
CA,LAKE,8,42398.019999999546
CA,LAKE,9,39069.43999999969
CA,LAKE,10,38812.329999999485
CA,LAKE,11,40802.779999999584
CA,LAKE,12,42027.31999999956
CA,LASSEN,1,15678.220000000147
CA,LASSEN,2,15079.640000000118
CA,LASSEN,3,18207.770000000106
CA,LASSEN,4,16045.640000000132
CA,LASSEN,5,16737.77000000012
CA,LASSEN,6,17827.120000000075
CA,LASSEN,7,17579.13000000013
CA,LASSEN,8,17187.71000000014
CA,LASSEN,9,17326.6000000001
CA,LASSEN,10,17715.71000000007
CA,LASSEN,11,16812.340000000106
CA,LASSEN,12,17817.270000000088
CA,LOS ANGELES,1,934214.9200004109
CA,LOS ANGELES,2,895758.9000004048
CA,LOS ANGELES,3,1016002.1600004683
CA,LOS ANGELES,4,950829.1600004737
CA,LOS ANGELES,5,965168.6600004496
CA,LOS ANGELES,6,1013003.5800004634
CA,LOS ANGELES,7,985297.2000004511
CA,LOS ANGELES,8,973349.170000461
CA,LOS ANGELES,9,945943.2900004381
CA,LOS ANGELES,10,1017740.7400004365
CA,LOS ANGELES,11,960225.3100004394
CA,LOS ANGELES,12,1033701.9100004452
CA,MADERA,1,19374.840000000164
CA,MADERA,2,18094.04000000036
CA,MADERA,3,21978.700000000063
CA,MADERA,4,20042.96000000011
CA,MADERA,5,19661.42000000016
CA,MADERA,6,20782.82000000006
CA,MADERA,7,21038.190000000144
CA,MADERA,8,21265.950000000095
CA,MADERA,9,20458.750000000124
CA,MADERA,10,21522.580000000067
CA,MADERA,11,19501.820000000196
CA,MADERA,12,21788.24000000004
CA,MARIN,1,43868.54999999903
CA,MARIN,2,42567.15999999919
CA,MARIN,3,47380.99999999907
CA,MARIN,4,45585.33999999891
CA,MARIN,5,46450.08999999898
CA,MARIN,6,47452.699999999044
CA,MARIN,7,46064.24999999907
CA,MARIN,8,46742.76999999912
CA,MARIN,9,43324.06999999914
CA,MARIN,10,47516.95999999919
CA,MARIN,11,45365.95999999895
CA,MARIN,12,48373.859999998785
CA,MARIPOSA,1,2324.4000000000005
CA,MARIPOSA,2,2183.1200000000017
CA,MARIPOSA,3,2701.6600000000076
CA,MARIPOSA,4,2370.2300000000023
CA,MARIPOSA,5,2507.270000000004
CA,MARIPOSA,6,2536.4000000000033
CA,MARIPOSA,7,2726.4100000000058
CA,MARIPOSA,8,2721.470000000006
CA,MARIPOSA,9,2402.3600000000047
CA,MARIPOSA,10,2568.670000000006
CA,MARIPOSA,11,2556.590000000007
CA,MARIPOSA,12,2710.3500000000063
CA,MENDOCINO,1,30456.369999999515
CA,MENDOCINO,2,29444.179999999615
CA,MENDOCINO,3,31236.239999999485
CA,MENDOCINO,4,30545.209999999402
CA,MENDOCINO,5,32650.41999999939
CA,MENDOCINO,6,32638.709999999355
CA,MENDOCINO,7,32010.119999999402
CA,MENDOCINO,8,32230.069999999352
CA,MENDOCINO,9,30874.089999999404
CA,MENDOCINO,10,32108.23999999931
CA,MENDOCINO,11,30986.229999999436
CA,MENDOCINO,12,33442.41999999944
CA,MERCED,1,35071.69999999931
CA,MERCED,2,34300.21999999936
CA,MERCED,3,40518.379999999204
CA,MERCED,4,37223.04999999915
CA,MERCED,5,37168.00999999907
CA,MERCED,6,38149.609999999346
CA,MERCED,7,38792.01999999905
CA,MERCED,8,38710.169999998994
CA,MERCED,9,38155.71999999912
CA,MERCED,10,41761.74999999896
CA,MERCED,11,38725.64999999907
CA,MERCED,12,42236.309999998855
CA,MODOC,1,3169.2700000000027
CA,MODOC,2,2906.6800000000035
CA,MODOC,3,2498.4500000000003
CA,MODOC,4,2758.6199999999994
CA,MODOC,5,3082.1800000000057
CA,MODOC,6,2864.150000000008
CA,MODOC,7,3023.8800000000047
CA,MODOC,8,3023.9700000000066
CA,MODOC,9,3077.9700000000043
CA,MODOC,10,3007.3000000000106
CA,MODOC,11,2992.340000000007
CA,MODOC,12,3030.0000000000045
CA,MONO,1,992.35
CA,MONO,2,946.5600000000005
CA,MONO,3,1039.9999999999993
CA,MONO,4,901.1999999999999
CA,MONO,5,734.3499999999998
CA,MONO,6,845.4599999999998
CA,MONO,7,851.4300000000003
CA,MONO,8,923.7500000000007
CA,MONO,9,852.76
CA,MONO,10,768.0100000000001
CA,MONO,11,823.6700000000002
CA,MONO,12,1009.4999999999999
CA,MONTEREY,1,67874.58999999886
CA,MONTEREY,2,64027.39999999897
CA,MONTEREY,3,71353.47999999914
CA,MONTEREY,4,69708.91999999926
CA,MONTEREY,5,70193.68999999939
CA,MONTEREY,6,72356.76999999947
CA,MONTEREY,7,73476.75999999956
CA,MONTEREY,8,74445.0699999994
CA,MONTEREY,9,72272.54999999907
CA,MONTEREY,10,75763.53999999931
CA,MONTEREY,11,70969.88999999934
CA,MONTEREY,12,77114.8899999996
CA,NAPA,1,21250.249999999854
CA,NAPA,2,20863.499999999764
CA,NAPA,3,22474.92999999969
CA,NAPA,4,21923.989999999714
CA,NAPA,5,22497.729999999763
CA,NAPA,6,22897.559999999743
CA,NAPA,7,22767.549999999737
CA,NAPA,8,23709.49999999967
CA,NAPA,9,22333.269999999735
CA,NAPA,10,23394.169999999605
CA,NAPA,11,22132.50999999961
CA,NAPA,12,23050.99999999967
CA,NEVADA,1,33130.47999999946
CA,NEVADA,2,29563.41999999952
CA,NEVADA,3,33566.73999999944
CA,NEVADA,4,30794.749999999494
CA,NEVADA,5,31612.459999999388
CA,NEVADA,6,31412.7599999994
CA,NEVADA,7,32889.029999999395
CA,NEVADA,8,32610.43999999931
CA,NEVADA,9,31056.69999999952
CA,NEVADA,10,32903.11999999924
CA,NEVADA,11,30745.279999999428
CA,NEVADA,12,33589.559999999314
CA,ORANGE,1,376404.770000115
CA,ORANGE,2,365668.78000009776
CA,ORANGE,3,409850.75000015943
CA,ORANGE,4,389471.5500001313
CA,ORANGE,5,394021.51000013266
CA,ORANGE,6,418814.6500001601
CA,ORANGE,7,402236.560000144
CA,ORANGE,8,401739.63000014075
CA,ORANGE,9,387782.09000013047
CA,ORANGE,10,411363.2200001591
CA,ORANGE,11,397465.41000014474
CA,ORANGE,12,422258.2200001645
CA,PLACER,1,99420.96000000247
CA,PLACER,2,94907.05000000194
CA,PLACER,3,104388.46000000188
CA,PLACER,4,97759.68000000229
CA,PLACER,5,98565.8900000024
CA,PLACER,6,103978.48000000308
CA,PLACER,7,100747.07000000183
CA,PLACER,8,101992.46000000295
CA,PLACER,9,98253.13000000226
CA,PLACER,10,103016.9400000025
CA,PLACER,11,102827.97000000211
CA,PLACER,12,103896.02000000227
CA,PLUMAS,1,7631.059999999996
CA,PLUMAS,2,7775.420000000015
CA,PLUMAS,3,7975.410000000025
CA,PLUMAS,4,7368.330000000007
CA,PLUMAS,5,7447.910000000023
CA,PLUMAS,6,8028.290000000013
CA,PLUMAS,7,8202.409999999998
CA,PLUMAS,8,8082.960000000001
CA,PLUMAS,9,7369.8300000000245
CA,PLUMAS,10,8418.19000000001
CA,PLUMAS,11,7470.520000000012
CA,PLUMAS,12,7619.000000000004
CA,RIVERSIDE,1,274508.45999999245
CA,RIVERSIDE,2,269506.4799999845
CA,RIVERSIDE,3,305582.40000002267
CA,RIVERSIDE,4,283595.3899999981
CA,RIVERSIDE,5,289490.5300000046
CA,RIVERSIDE,6,296219.69000001636
CA,RIVERSIDE,7,291031.2900000103
CA,RIVERSIDE,8,286739.9000000031
CA,RIVERSIDE,9,289849.28000001
CA,RIVERSIDE,10,314108.5000000394
CA,RIVERSIDE,11,297079.32000002085
CA,RIVERSIDE,12,318022.5200000419
CA,SACRAMENTO,1,289354.73000000155
CA,SACRAMENTO,2,274861.2799999919
CA,SACRAMENTO,3,309181.0300000186
CA,SACRAMENTO,4,289791.0800000083
CA,SACRAMENTO,5,297395.6500000084
CA,SACRAMENTO,6,304939.9800000168
CA,SACRAMENTO,7,305277.1300000142
CA,SACRAMENTO,8,304782.11000001227
CA,SACRAMENTO,9,294306.39000000636
CA,SACRAMENTO,10,311342.6000000232
CA,SACRAMENTO,11,297791.7800000102
CA,SACRAMENTO,12,312830.2700000242
CA,SAN BENITO,1,7558.440000000015
CA,SAN BENITO,2,7674.210000000025
CA,SAN BENITO,3,7727.290000000005
CA,SAN BENITO,4,7834.200000000012
CA,SAN BENITO,5,7742.610000000035
CA,SAN BENITO,6,8486.790000000032
CA,SAN BENITO,7,8183.070000000007
CA,SAN BENITO,8,8572.460000000021
CA,SAN BENITO,9,7999.910000000007
CA,SAN BENITO,10,7610.690000000011
CA,SAN BENITO,11,8421.95000000002
CA,SAN BENITO,12,8149.690000000004
CA,SAN BERNARDINO,1,262376.2899999715
CA,SAN BERNARDINO,2,252434.8499999745
CA,SAN BERNARDINO,3,287969.17999999796
CA,SAN BERNARDINO,4,266630.47999997984
CA,SAN BERNARDINO,5,277636.2899999883
CA,SAN BERNARDINO,6,287593.8200000001
CA,SAN BERNARDINO,7,279144.78999998985
CA,SAN BERNARDINO,8,280628.59999999445
CA,SAN BERNARDINO,9,275316.5599999865
CA,SAN BERNARDINO,10,293025.2000000103
CA,SAN BERNARDINO,11,280436.48999999446
CA,SAN BERNARDINO,12,300906.8400000136
CA,SAN DIEGO,1,449741.64000016183
CA,SAN DIEGO,2,421640.2600001405
CA,SAN DIEGO,3,477003.93000019126
CA,SAN DIEGO,4,457589.9800001746
CA,SAN DIEGO,5,460505.44000017905
CA,SAN DIEGO,6,478816.2900001941
CA,SAN DIEGO,7,478499.63000019256
CA,SAN DIEGO,8,455936.91000017885
CA,SAN DIEGO,9,469246.86000018107
CA,SAN DIEGO,10,494618.13000021316
CA,SAN DIEGO,11,474990.1600001884
CA,SAN DIEGO,12,507277.44000022276
CA,SAN FRANCISCO,1,132366.32999999725
CA,SAN FRANCISCO,2,161395.84999999584
CA,SAN FRANCISCO,3,142072.0299999954
CA,SAN FRANCISCO,4,129747.79999999759
CA,SAN FRANCISCO,5,142323.4299999965
CA,SAN FRANCISCO,6,135653.42999999688
CA,SAN FRANCISCO,7,139123.8199999973
CA,SAN FRANCISCO,8,141846.18999999572
CA,SAN FRANCISCO,9,135437.90999999738
CA,SAN FRANCISCO,10,141952.4799999958
CA,SAN FRANCISCO,11,141031.22999999888
CA,SAN FRANCISCO,12,148574.62999999683
CA,SAN JOAQUIN,1,108340.55000000111
CA,SAN JOAQUIN,2,102582.41000000093
CA,SAN JOAQUIN,3,117906.9100000024
CA,SAN JOAQUIN,4,108812.04000000072
CA,SAN JOAQUIN,5,112198.17000000113
CA,SAN JOAQUIN,6,114685.31000000166
CA,SAN JOAQUIN,7,115218.55000000236
CA,SAN JOAQUIN,8,116636.39000000214
CA,SAN JOAQUIN,9,112382.90000000145
CA,SAN JOAQUIN,10,119838.73000000218
CA,SAN JOAQUIN,11,117875.32000000191
CA,SAN JOAQUIN,12,122580.43000000263
CA,SAN LUIS OBISPO,1,61497.019999999
CA,SAN LUIS OBISPO,2,58689.589999998825
CA,SAN LUIS OBISPO,3,64517.74999999847
CA,SAN LUIS OBISPO,4,62019.59999999877
CA,SAN LUIS OBISPO,5,64241.70999999828
CA,SAN LUIS OBISPO,6,64119.83999999872
CA,SAN LUIS OBISPO,7,65645.1399999986
CA,SAN LUIS OBISPO,8,63298.209999998835
CA,SAN LUIS OBISPO,9,64747.12999999858
CA,SAN LUIS OBISPO,10,67384.73999999846
CA,SAN LUIS OBISPO,11,65615.67999999873
CA,SAN LUIS OBISPO,12,67663.46999999898
CA,SAN MATEO,1,72590.9699999984
CA,SAN MATEO,2,73259.00999999781
CA,SAN MATEO,3,83184.95999999845
CA,SAN MATEO,4,77263.55999999862
CA,SAN MATEO,5,79908.81999999828
CA,SAN MATEO,6,81119.58999999856
CA,SAN MATEO,7,81122.14999999896
CA,SAN MATEO,8,83878.20999999803
CA,SAN MATEO,9,81764.48999999806
CA,SAN MATEO,10,85632.01999999858
CA,SAN MATEO,11,86862.85999999885
CA,SAN MATEO,12,87837.84999999855
CA,SANTA BARBARA,1,75546.55999999912
CA,SANTA BARBARA,2,77102.81999999902
CA,SANTA BARBARA,3,82882.83999999924
CA,SANTA BARBARA,4,75125.95999999827
CA,SANTA BARBARA,5,78200.7799999991
CA,SANTA BARBARA,6,83036.21999999936
CA,SANTA BARBARA,7,79817.06999999899
CA,SANTA BARBARA,8,78418.35999999917
CA,SANTA BARBARA,9,78264.60999999929
CA,SANTA BARBARA,10,82460.86999999995
CA,SANTA BARBARA,11,80062.4399999991
CA,SANTA BARBARA,12,84484.90999999942
CA,SANTA CLARA,1,121430.0799999966
CA,SANTA CLARA,2,118156.03999999595
CA,SANTA CLARA,3,132338.95999999595
CA,SANTA CLARA,4,127425.42999999656
CA,SANTA CLARA,5,129191.11999999717
CA,SANTA CLARA,6,129902.53999999641
CA,SANTA CLARA,7,132150.49999999625
CA,SANTA CLARA,8,133924.79999999586
CA,SANTA CLARA,9,128752.23999999705
CA,SANTA CLARA,10,137838.2999999959
CA,SANTA CLARA,11,132432.69999999725
CA,SANTA CLARA,12,138660.98999999664
CA,SANTA CRUZ,1,45201.74999999919
CA,SANTA CRUZ,2,43803.48999999897
CA,SANTA CRUZ,3,49836.179999998916
CA,SANTA CRUZ,4,45268.899999999056
CA,SANTA CRUZ,5,46149.749999999156
CA,SANTA CRUZ,6,48554.27999999896
CA,SANTA CRUZ,7,49608.81999999912
CA,SANTA CRUZ,8,49471.44999999901
CA,SANTA CRUZ,9,46423.3499999989
CA,SANTA CRUZ,10,51292.32999999875
CA,SANTA CRUZ,11,48371.019999998694
CA,SANTA CRUZ,12,51944.93999999917
CA,SHASTA,1,76271.76000000078
CA,SHASTA,2,73356.43000000039
CA,SHASTA,3,83067.76000000136
CA,SHASTA,4,76725.880000001
CA,SHASTA,5,78893.47000000162
CA,SHASTA,6,80404.28000000086
CA,SHASTA,7,81262.14000000105
CA,SHASTA,8,81600.46000000097
CA,SHASTA,9,78710.70000000075
CA,SHASTA,10,83463.8300000016
CA,SHASTA,11,79933.92000000122
CA,SHASTA,12,84680.11000000197
CA,SIERRA,1,436.3899999999992
CA,SIERRA,2,409.8699999999991
CA,SIERRA,3,458.25999999999937
CA,SIERRA,4,400.24999999999915
CA,SIERRA,5,434.02999999999895
CA,SIERRA,6,429.209999999999
CA,SIERRA,7,391.20999999999924
CA,SIERRA,8,403.3599999999994
CA,SIERRA,9,449.85999999999893
CA,SIERRA,10,474.3099999999991
CA,SIERRA,11,469.67999999999904
CA,SIERRA,12,458.91999999999894
CA,SISKIYOU,1,15548.080000000264
CA,SISKIYOU,2,14081.24000000019
CA,SISKIYOU,3,15885.750000000246
CA,SISKIYOU,4,14947.700000000244
CA,SISKIYOU,5,15553.180000000237
CA,SISKIYOU,6,16128.41000000019
CA,SISKIYOU,7,15782.010000000248
CA,SISKIYOU,8,16563.850000000173
CA,SISKIYOU,9,15064.130000000196
CA,SISKIYOU,10,17070.710000000236
CA,SISKIYOU,11,16724.25000000023
CA,SISKIYOU,12,16577.470000000216
CA,SOLANO,1,64609.329999999034
CA,SOLANO,2,64009.349999999016
CA,SOLANO,3,70699.47999999933
CA,SOLANO,4,68184.99999999923
CA,SOLANO,5,69294.89999999906
CA,SOLANO,6,70371.42999999953
CA,SOLANO,7,69659.82999999922
CA,SOLANO,8,72046.14999999931
CA,SOLANO,9,70475.54999999906
CA,SOLANO,10,72126.99999999898
CA,SOLANO,11,71116.39999999934
CA,SOLANO,12,76043.16000000048
CA,SONOMA,1,103757.02000000334
CA,SONOMA,2,101395.71000000299
CA,SONOMA,3,110957.23000000439
CA,SONOMA,4,103241.52000000361
CA,SONOMA,5,109027.93000000484
CA,SONOMA,6,110398.85000000425
CA,SONOMA,7,111849.95000000494
CA,SONOMA,8,110326.76000000443
CA,SONOMA,9,107346.28000000386
CA,SONOMA,10,114832.17000000447
CA,SONOMA,11,109152.74000000444
CA,SONOMA,12,115768.41000000537
CA,STANISLAUS,1,167477.63999999737
CA,STANISLAUS,2,156545.65999999893
CA,STANISLAUS,3,179669.15999999378
CA,STANISLAUS,4,166678.22999999812
CA,STANISLAUS,5,172904.69999999696
CA,STANISLAUS,6,169396.13999999707
CA,STANISLAUS,7,177033.3699999953
CA,STANISLAUS,8,175436.55999999723
CA,STANISLAUS,9,169702.35999999437
CA,STANISLAUS,10,177371.24999999598
CA,STANISLAUS,11,173318.33999999586
CA,STANISLAUS,12,185828.92999999414
CA,SUTTER,1,38616.80999999945
CA,SUTTER,2,36541.4899999993
CA,SUTTER,3,42614.37999999921
CA,SUTTER,4,40287.4799999996
CA,SUTTER,5,41252.31999999914
CA,SUTTER,6,40744.47999999951
CA,SUTTER,7,42019.1599999994
CA,SUTTER,8,42019.079999999136
CA,SUTTER,9,40267.02999999956
CA,SUTTER,10,42613.699999999466
CA,SUTTER,11,41542.249999999345
CA,SUTTER,12,43635.60999999946
CA,TEHAMA,1,19507.600000000053
CA,TEHAMA,2,18097.66000000012
CA,TEHAMA,3,21102.990000000016
CA,TEHAMA,4,19431.37000000008
CA,TEHAMA,5,20128.130000000074
CA,TEHAMA,6,19484.800000000138
CA,TEHAMA,7,21062.93000000001
CA,TEHAMA,8,19791.250000000047
CA,TEHAMA,9,20128.880000000067
CA,TEHAMA,10,20527.339999999982
CA,TEHAMA,11,20530.799999999974
CA,TEHAMA,12,22049.80999999996
CA,TRINITY,1,4349.11000000002
CA,TRINITY,2,4032.1000000000254
CA,TRINITY,3,4482.930000000019
CA,TRINITY,4,4140.250000000028
CA,TRINITY,5,4605.560000000015
CA,TRINITY,6,4627.580000000021
CA,TRINITY,7,4444.830000000024
CA,TRINITY,8,4823.350000000023
CA,TRINITY,9,4466.700000000021
CA,TRINITY,10,4510.7400000000225
CA,TRINITY,11,4551.690000000023
CA,TRINITY,12,4525.4900000000225
CA,TULARE,1,63366.19999999859
CA,TULARE,2,63349.88999999862
CA,TULARE,3,71529.78999999886
CA,TULARE,4,66940.67999999887
CA,TULARE,5,69342.93999999878
CA,TULARE,6,70043.53999999899
CA,TULARE,7,70720.60999999907
CA,TULARE,8,71482.40999999898
CA,TULARE,9,68687.3599999989
CA,TULARE,10,73531.95999999873
CA,TULARE,11,68729.90999999881
CA,TULARE,12,76545.9399999994
CA,TUOLUMNE,1,27595.79999999954
CA,TUOLUMNE,2,25541.03999999965
CA,TUOLUMNE,3,28674.539999999422
CA,TUOLUMNE,4,27360.809999999557
CA,TUOLUMNE,5,26084.53999999957
CA,TUOLUMNE,6,28767.409999999472
CA,TUOLUMNE,7,27750.939999999573
CA,TUOLUMNE,8,27064.69999999946
CA,TUOLUMNE,9,26692.149999999703
CA,TUOLUMNE,10,29561.229999999472
CA,TUOLUMNE,11,26677.169999999674
CA,TUOLUMNE,12,27500.479999999476
CA,VENTURA,1,115616.18000000095
CA,VENTURA,2,109426.85000000118
CA,VENTURA,3,123435.95000000208
CA,VENTURA,4,114945.1500000011
CA,VENTURA,5,119589.59000000157
CA,VENTURA,6,123173.99000000226
CA,VENTURA,7,120579.74000000206
CA,VENTURA,8,117941.34000000135
CA,VENTURA,9,118131.60000000258
CA,VENTURA,10,123701.96000000203
CA,VENTURA,11,120850.73000000212
CA,VENTURA,12,129636.43000000238
CA,YOLO,1,25738.89999999965
CA,YOLO,2,24198.5199999997
CA,YOLO,3,28473.97999999934
CA,YOLO,4,25874.55999999956
CA,YOLO,5,27705.929999999502
CA,YOLO,6,27234.509999999387
CA,YOLO,7,27322.789999999437
CA,YOLO,8,27313.159999999334
CA,YOLO,9,26219.589999999625
CA,YOLO,10,28339.61999999941
CA,YOLO,11,27289.859999999488
CA,YOLO,12,27975.45999999949
CA,YUBA,1,20107.31000000006
CA,YUBA,2,19623.75000000008
CA,YUBA,3,22088.800000000007
CA,YUBA,4,20619.120000000185
CA,YUBA,5,21227.93000000014
CA,YUBA,6,20952.84000000016
CA,YUBA,7,21232.310000000067
CA,YUBA,8,21589.97000000006
CA,YUBA,9,20689.410000000054
CA,YUBA,10,21152.430000000055
CA,YUBA,11,21026.0700000001
CA,YUBA,12,22548.870000000003
CO,ADAMS,1,59018.489999996666
CO,ADAMS,2,59129.699999997014
CO,ADAMS,3,68152.51999999656
CO,ADAMS,4,64270.99999999634
CO,ADAMS,5,66875.52999999617
CO,ADAMS,6,68076.5899999965
CO,ADAMS,7,68120.84999999651
CO,ADAMS,8,72005.77999999678
CO,ADAMS,9,68462.17999999686
CO,ADAMS,10,70204.95999999641
CO,ADAMS,11,68567.39999999707
CO,ADAMS,12,70403.22999999745
CO,ALAMOSA,1,7119.640000000018
CO,ALAMOSA,2,6550.190000000029
CO,ALAMOSA,3,7165.450000000011
CO,ALAMOSA,4,7469.690000000024
CO,ALAMOSA,5,7482.800000000021
CO,ALAMOSA,6,7978.310000000015
CO,ALAMOSA,7,7480.940000000012
CO,ALAMOSA,8,7717.290000000017
CO,ALAMOSA,9,7655.190000000011
CO,ALAMOSA,10,8704.120000000044
CO,ALAMOSA,11,7565.230000000027
CO,ALAMOSA,12,7414.670000000034
CO,ARAPAHOE,1,76446.41999999614
CO,ARAPAHOE,2,75767.78999999567
CO,ARAPAHOE,3,86541.61999999607
CO,ARAPAHOE,4,81528.6899999968
CO,ARAPAHOE,5,83758.35999999585
CO,ARAPAHOE,6,85317.7699999972
CO,ARAPAHOE,7,85774.74999999724
CO,ARAPAHOE,8,91310.3799999972
CO,ARAPAHOE,9,84976.03999999647
CO,ARAPAHOE,10,91237.0599999967
CO,ARAPAHOE,11,86617.57999999663
CO,ARAPAHOE,12,88279.07999999692
CO,ARCHULETA,1,880.59
CO,ARCHULETA,2,846.6699999999996
CO,ARCHULETA,3,901.3400000000005
CO,ARCHULETA,4,939.0000000000002
CO,ARCHULETA,5,872.6399999999998
CO,ARCHULETA,6,1010.0599999999991
CO,ARCHULETA,7,994.1299999999997
CO,ARCHULETA,8,1036.8900000000003
CO,ARCHULETA,9,962.2700000000006
CO,ARCHULETA,10,1030.0100000000002
CO,ARCHULETA,11,932.0000000000005
CO,ARCHULETA,12,992.7300000000001
CO,BACA,1,439.21999999999974
CO,BACA,2,399.66999999999985
CO,BACA,3,509.0299999999998
CO,BACA,4,447.6899999999995
CO,BACA,5,392.6099999999998
CO,BACA,6,478.1999999999996
CO,BACA,7,401.7200000000001
CO,BACA,8,534.2299999999997
CO,BACA,9,425.7599999999999
CO,BACA,10,476.16999999999956
CO,BACA,11,502.30999999999983
CO,BACA,12,476.1199999999998
CO,BENT,1,733.8499999999997
CO,BENT,2,623.6299999999992
CO,BENT,3,689.6899999999999
CO,BENT,4,808.1700000000003
CO,BENT,5,740.8999999999991
CO,BENT,6,814.7999999999998
CO,BENT,7,768.6800000000001
CO,BENT,8,821.5599999999996
CO,BENT,9,752.8899999999993
CO,BENT,10,768.2699999999994
CO,BENT,11,733.6599999999994
CO,BENT,12,757.0299999999996
CO,BOULDER,1,52974.1799999979
CO,BOULDER,2,52412.749999997955
CO,BOULDER,3,60130.22999999761
CO,BOULDER,4,56562.1499999978
CO,BOULDER,5,58740.17999999758
CO,BOULDER,6,60227.679999997395
CO,BOULDER,7,60303.759999997426
CO,BOULDER,8,60704.67999999732
CO,BOULDER,9,59767.30999999743
CO,BOULDER,10,60946.039999997105
CO,BOULDER,11,58578.3499999975
CO,BOULDER,12,60643.36999999759
CO,BROOMFIELD,1,10681.210000000101
CO,BROOMFIELD,2,10888.40000000012
CO,BROOMFIELD,3,12610.120000000228
CO,BROOMFIELD,4,11788.290000000141
CO,BROOMFIELD,5,11952.360000000173
CO,BROOMFIELD,6,12045.020000000128
CO,BROOMFIELD,7,12723.530000000199
CO,BROOMFIELD,8,12962.720000000138
CO,BROOMFIELD,9,12227.360000000215
CO,BROOMFIELD,10,12855.600000000246
CO,BROOMFIELD,11,12900.950000000192
CO,BROOMFIELD,12,13546.800000000221
CO,CHAFFEE,1,4227.2500000000355
CO,CHAFFEE,2,3660.2200000000325
CO,CHAFFEE,3,4094.960000000047
CO,CHAFFEE,4,4057.9000000000365
CO,CHAFFEE,5,4377.590000000041
CO,CHAFFEE,6,4197.32000000005
CO,CHAFFEE,7,4435.430000000047
CO,CHAFFEE,8,4637.870000000037
CO,CHAFFEE,9,4670.840000000038
CO,CHAFFEE,10,4843.1100000000515
CO,CHAFFEE,11,4136.900000000049
CO,CHAFFEE,12,4283.780000000045
CO,CHEYENNE,1,204.33999999999995
CO,CHEYENNE,2,140.60000000000002
CO,CHEYENNE,3,158.22
CO,CHEYENNE,4,207.24
CO,CHEYENNE,5,190.86999999999998
CO,CHEYENNE,6,199.74000000000007
CO,CHEYENNE,7,217.89999999999995
CO,CHEYENNE,8,191.49999999999997
CO,CHEYENNE,9,210.12
CO,CHEYENNE,10,193.96
CO,CHEYENNE,11,187.0
CO,CHEYENNE,12,210.77000000000007
CO,CLEAR CREEK,1,1568.4599999999982
CO,CLEAR CREEK,2,1241.0699999999988
CO,CLEAR CREEK,3,1330.9699999999987
CO,CLEAR CREEK,4,1422.4899999999966
CO,CLEAR CREEK,5,1500.8499999999972
CO,CLEAR CREEK,6,1488.7899999999952
CO,CLEAR CREEK,7,1588.179999999999
CO,CLEAR CREEK,8,1417.5399999999966
CO,CLEAR CREEK,9,1456.2599999999984
CO,CLEAR CREEK,10,1492.789999999998
CO,CLEAR CREEK,11,1453.6699999999967
CO,CLEAR CREEK,12,1378.039999999998
CO,CONEJOS,1,1472.5999999999972
CO,CONEJOS,2,1313.7799999999988
CO,CONEJOS,3,1359.4899999999973
CO,CONEJOS,4,1281.9599999999984
CO,CONEJOS,5,1331.6599999999987
CO,CONEJOS,6,1469.2299999999977
CO,CONEJOS,7,1312.419999999997
CO,CONEJOS,8,1439.2199999999968
CO,CONEJOS,9,1379.3299999999977
CO,CONEJOS,10,1526.8099999999972
CO,CONEJOS,11,1396.5599999999974
CO,CONEJOS,12,1487.7699999999973
CO,CROWLEY,1,822.9199999999998
CO,CROWLEY,2,889.0299999999995
CO,CROWLEY,3,1053.1299999999992
CO,CROWLEY,4,764.2100000000003
CO,CROWLEY,5,935.3599999999994
CO,CROWLEY,6,942.2800000000007
CO,CROWLEY,7,978.5200000000002
CO,CROWLEY,8,878.2300000000012
CO,CROWLEY,9,917.3299999999996
CO,CROWLEY,10,933.1300000000009
CO,CROWLEY,11,878.7300000000005
CO,CROWLEY,12,911.6700000000003
CO,CUSTER,1,1.21
CO,CUSTER,2,0.6
CO,CUSTER,3,1.21
CO,CUSTER,4,0.8999999999999999
CO,CUSTER,5,1.51
CO,CUSTER,6,1.51
CO,CUSTER,7,0.9099999999999999
CO,CUSTER,8,0.8999999999999999
CO,CUSTER,9,1.51
CO,CUSTER,10,0.9099999999999999
CO,CUSTER,11,2.42
CO,CUSTER,12,0.6
CO,DELTA,1,7259.520000000019
CO,DELTA,2,7328.070000000013
CO,DELTA,3,7514.050000000016
CO,DELTA,4,7216.440000000012
CO,DELTA,5,6996.270000000004
CO,DELTA,6,7366.7200000000075
CO,DELTA,7,7209.900000000002
CO,DELTA,8,7373.46999999999
CO,DELTA,9,7546.310000000007
CO,DELTA,10,7931.310000000014
CO,DELTA,11,6992.63000000001
CO,DELTA,12,7687.579999999997
CO,DENVER,1,58300.13999999591
CO,DENVER,2,56443.65999999693
CO,DENVER,3,63632.85999999565
CO,DENVER,4,60180.389999995954
CO,DENVER,5,64148.17999999567
CO,DENVER,6,66901.94999999569
CO,DENVER,7,64560.81999999607
